Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Kit Cost,Kit Type,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Tag,Version Added,Unique Entry ID
tomato curry,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,2520,Yellow,Red,1x1,No,NA,NA,Cooking,NA,NA,103,restaurant,harmonious,None,None,Food,DishFood,2.0.0,nJdmM6JKXeAdkJ6TA
tomato juice,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,840,Red,Red,1x1,No,NA,NA,Cooking,NA,NA,103,café,restaurant,None,None,None,DishDrink,2.0.0,Cd4L3YRM29DpPZgTM
tomato puree,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,1260,Red,Green,1x1,No,NA,NA,Cooking,NA,NA,103,kitchen,supermarket,None,None,Food,DishFood,2.0.0,MaiMfT8hdpeKxu6ss
toolbox,Red,Color,NA,NA,No,No,No,NA,NA,None,1000,1800,450,Red,Gray,1x1,No,1600,Poki,Nook's Cranny,NA,NA,103,workshop,None,None,None,None,Supplies,1.0.0,3dHZNToyYDMMJQPsc
toolbox,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,1800,450,Green,Beige,1x1,No,1600,Poki,Nook's Cranny,NA,NA,103,workshop,None,None,None,None,Supplies,1.0.0,qN6n89w4py3APDYyG
toolbox,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,1800,450,Blue,White,1x1,No,1600,Poki,Nook's Cranny,NA,NA,103,workshop,None,None,None,None,Supplies,1.0.0,nmu4mW9Djwq5vkPLB
toolbox,Orange,Color,NA,NA,No,No,No,NA,NA,None,1000,1800,450,Orange,Black,1x1,No,1600,Poki,Nook's Cranny,NA,NA,103,workshop,None,None,None,None,Supplies,1.0.0,7KtTwcpemKGFWQShP
toolbox,Turquoise,Color,NA,NA,No,No,No,NA,NA,None,1000,1800,450,Aqua,Orange,1x1,No,1600,Poki,Nook's Cranny,NA,NA,103,workshop,None,None,None,None,Supplies,1.0.0,noSbXqfiHc4YYXu7q
toolbox,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,1800,450,Pink,Pink,1x1,No,1600,Poki,Nook's Cranny,NA,NA,103,workshop,None,None,None,None,Supplies,1.0.0,GHxxmwZieCysXTfdL
toothbrush-and-cup set,White,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,White,Colorful,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,22XmMCtSR59wzZdEA
toothbrush-and-cup set,White,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,White,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,eky7S8kYiJnZKeSvY
toothbrush-and-cup set,White,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,White,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,trXPCJjify5FfDyRk
toothbrush-and-cup set,White,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,White,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,bGwvJMvKShJTRbi9K
toothbrush-and-cup set,Yellow,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Yellow,Colorful,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,WxFJBTXBnahpygYS9
toothbrush-and-cup set,Yellow,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Yellow,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,b5NvkS2YEYESMiAao
toothbrush-and-cup set,Yellow,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Yellow,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,FJsz4Ric5recvupeH
toothbrush-and-cup set,Yellow,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Yellow,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,RtekiPhuHP3A82jb6
toothbrush-and-cup set,Red,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Red,Colorful,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,xi5QHizr5269X444p
toothbrush-and-cup set,Red,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Red,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,apaW2uhprki8exYBA
toothbrush-and-cup set,Red,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Red,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,TTRR6EvKWJxX3XwiX
toothbrush-and-cup set,Red,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Red,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,cLfxHprgJphcJj3Fe
toothbrush-and-cup set,Blue,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Blue,Green,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,njwoXferjdQo4gj6W
toothbrush-and-cup set,Blue,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Blue,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,ixRtxaGngzEwfRsLm
toothbrush-and-cup set,Blue,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Blue,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,CvvFqbdErvAvefwEj
toothbrush-and-cup set,Blue,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Blue,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,av7cD8PvzRETDLZTi
toothbrush-and-cup set,Orange,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Orange,Colorful,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,icdRyHisycXasuRqZ
toothbrush-and-cup set,Orange,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Orange,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,7Ez2uk9JW2H9iFv7j
toothbrush-and-cup set,Orange,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Orange,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,hh6wakXqHDANSoLNn
toothbrush-and-cup set,Orange,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Orange,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,TchpE8inQFmwmMRoZ
toothbrush-and-cup set,Green,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Green,Colorful,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,sD8rBqRLmkjbCk3iT
toothbrush-and-cup set,Green,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Green,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,RevuHHkL2QZxoqQKd
toothbrush-and-cup set,Green,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Green,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,xKQ9SEu5astd6rbvE
toothbrush-and-cup set,Green,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Green,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,n7sRNiwhS57WDbtHf
toothbrush-and-cup set,Purple,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Purple,Pink,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,5dWJdsEqMDteLrQgW
toothbrush-and-cup set,Purple,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Purple,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,ZwSFvjfRNqLEjb4D2
toothbrush-and-cup set,Purple,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Purple,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,RwAHu5SXFS2J8grte
toothbrush-and-cup set,Purple,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Purple,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,8uoyhY89hQ79Nm7Wg
toothbrush-and-cup set,Gray,Cup color,Plain,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Gray,Colorful,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,ES7RZ84KpAR7dXon8
toothbrush-and-cup set,Gray,Cup color,Logo,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Gray,Black,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,8YPW2umrFW89sgJMu
toothbrush-and-cup set,Gray,Cup color,Tulip,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Gray,Red,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,KptfSENiQgbEDpJYL
toothbrush-and-cup set,Gray,Cup color,Bus,Cup design,No,No,Yes,Default; Custom,1,Normal,1000,420,105,Gray,Blue,1x1,No,380,Poki,Nook's Cranny; HHP Office,NA,NA,103,bathroom,None,None,None,None,Bathroom Things,2.0.0,NeqW2FJtJYgCywbP2
touchscreen cash register,White,Color,NA,NA,No,No,No,NA,NA,None,1700,3800,950,White,White,1x1,No,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,supermarket,shop,None,None,None,Shop,2.0.0,Wz8AbTfNn9hoZ3387
touchscreen cash register,Black,Color,NA,NA,No,No,No,NA,NA,None,1700,3800,950,Black,Blue,1x1,No,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,supermarket,shop,None,None,None,Shop,2.0.0,SE5ACtrdR3fyLKmEk
toy box,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Green,Colorful,1x1,No,2200,Poki,Nook's Cranny,NA,NA,103,child's room,fancy,None,None,None,Toy,1.0.0,B9J97m5YmybZCCe7d
toy box,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Pink,Colorful,1x1,No,2200,Poki,Nook's Cranny,NA,NA,103,child's room,fancy,None,None,None,Toy,1.0.0,6sbNdiei3z3LidF7F
toy box,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Blue,Colorful,1x1,No,2200,Poki,Nook's Cranny,NA,NA,103,child's room,fancy,None,None,None,Toy,1.0.0,cQRPAPa9LJMXBPsod
toy box,Gray,Color,NA,NA,No,No,No,NA,NA,None,1000,2500,625,Gray,Colorful,1x1,No,2200,Poki,Nook's Cranny,NA,NA,103,child's room,fancy,None,None,None,Toy,1.0.0,M37kiaDJjew9ZLv5q
toy centipede,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,50,Brown,Brown,1x1,No,NA,NA,Flick,Bug-Off (1); Bug-Off (2); Bug-Off (3); Bug-Off (4),Yes,501,child's room,horror,None,None,None,Special Insect,1.0.0,E3RdJaG8rNfTKJZsm
toy cockroach,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,70,Brown,Brown,1x1,No,NA,NA,Flick,Bug-Off (1); Bug-Off (2); Bug-Off (3); Bug-Off (4),Yes,501,child's room,horror,None,None,None,Special Insect,1.0.0,KJ4EjisED9SpHe2Js
toy duck,Yellow,Color,NA,NA,No,No,No,NA,NA,None,1000,320,80,Yellow,Orange,1x1,No,290,Poki,Nook's Cranny; HHP Office,NA,NA,103,public bath,bathroom,None,None,SmallGoods,Bathroom Things,2.0.0,aSKXvpmRX4rsCHdog
toy duck,Purple,Color,NA,NA,No,No,No,NA,NA,None,1000,320,80,Purple,Orange,1x1,No,290,Poki,Nook's Cranny; HHP Office,NA,NA,103,public bath,bathroom,None,None,SmallGoods,Bathroom Things,2.0.0,6WoikGbnoimroshHY
toy duck,Pink,Color,NA,NA,No,No,No,NA,NA,None,1000,320,80,Pink,Yellow,1x1,No,290,Poki,Nook's Cranny; HHP Office,NA,NA,103,public bath,bathroom,None,None,SmallGoods,Bathroom Things,2.0.0,96LR2n5WPdFgrLD4R
toy duck,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,320,80,Black,Yellow,1x1,No,290,Poki,Nook's Cranny; HHP Office,NA,NA,103,public bath,bathroom,None,None,SmallGoods,Bathroom Things,2.0.0,WcfShW9APgW9mXPWm
toy duck,White,Color,NA,NA,No,No,No,NA,NA,None,1000,320,80,White,Yellow,1x1,No,290,Poki,Nook's Cranny; HHP Office,NA,NA,103,public bath,bathroom,None,None,SmallGoods,Bathroom Things,2.0.0,rhqS4xyK9g5YQ6GGB
toy duck,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,320,80,Blue,Yellow,1x1,No,290,Poki,Nook's Cranny; HHP Office,NA,NA,103,public bath,bathroom,None,None,SmallGoods,Bathroom Things,2.0.0,FoLzJqqvhwDx8XZaN
traditional balancing toy,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,1840,Brown,Orange,1x1,No,NA,NA,Crafting,acorns and pine cones,Yes,201,child's room,fancy,tree's bounty or leaves,None,None,Toy,1.0.0,rAZH7TBguYeP2LML8
traditional tea set,Plain,Design,NA,NA,No,No,No,NA,NA,None,1000,1000,250,Orange,White,1x1,No,900,Poki,Nook's Cranny,NA,NA,103,harmonious,café,None,None,None,Dining,1.0.0,KYKxmFGwyAdokLLJa
traditional tea set,Goldfish,Design,NA,NA,No,No,No,NA,NA,None,1000,1000,250,Brown,White,1x1,No,900,Poki,Nook's Cranny,NA,NA,103,harmonious,café,None,None,None,Dining,1.0.0,QMyMCnhCv5QsyZEsv
traditional tea set,Floral,Design,NA,NA,No,No,No,NA,NA,None,1000,1000,250,Black,White,1x1,No,900,Poki,Nook's Cranny,NA,NA,103,harmonious,café,None,None,None,Dining,1.0.0,tqSexDfS3XEAWdfwF
tree's bounty lamp,Brown,Nut color,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3200,Brown,Red,1x1,No,NA,NA,Crafting,acorns and pine cones,Yes,201,fancy,nature,tree's bounty or leaves,None,Lighting,Lamp,1.0.0,FPa22pRCX4nFw2aSj
tree's bounty lamp,White,Nut color,NA,NA,Yes,Yes,No,NA,5,Normal,3800,NFS,3200,Beige,White,1x1,No,NA,NA,Crafting,acorns and pine cones,Yes,201,fancy,nature,tree's bounty or leaves,None,Lighting,Lamp,1.0.0,NgJprmTRWskL27xs6
tree's bounty little tree,Brown,Nut color,NA,NA,Yes,Yes,No,NA,6,Normal,4500,NFS,4120,Brown,Colorful,1x1,No,NA,NA,Crafting,acorns and pine cones,Yes,201,party,fancy,tree's bounty or leaves,None,SmallGoods,Seasonal Decor,1.0.0,Nk9NFHBKtvDSWww8G
tree's bounty little tree,White,Nut color,NA,NA,Yes,Yes,No,NA,6,Normal,4500,NFS,4120,White,Colorful,1x1,No,NA,NA,Crafting,acorns and pine cones,Yes,201,party,fancy,tree's bounty or leaves,None,SmallGoods,Seasonal Decor,1.0.0,DRgqGr3WF7XKtYdDa
tuna model,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,NFS,21000,Blue,Black,1x1,No,NA,NA,C.J.,NA,NA,251,None,None,None,None,None,Fish,1.0.0,aswJHxfmWvLnYN2uG
Turkey Day casserole,Fall harvest,Theme,NA,NA,Yes,Yes,No,NA,3,Normal,2400,7000,1750,White,Orange,1x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,kitchen,None,Turkey Day,None,None,Seasonal Decor,1.6.0,yCPFsFpYDqGAokWSx
Turkey Day casserole,Spring blooming,Theme,NA,NA,Yes,Yes,No,NA,3,Normal,2400,7000,1750,Green,Green,1x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,kitchen,None,Turkey Day,None,None,Seasonal Decor,1.6.0,i5c3Qve6qomjE6PDA
Turkey Day decorations,Fall harvest,Theme,NA,NA,Yes,Yes,No,NA,1,Normal,1000,2000,500,Orange,Yellow,2x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,living room,party,Turkey Day,None,SmallGoods,Seasonal Decor,1.6.0,xJYRfbDTEed9GjuFr
Turkey Day decorations,Spring blooming,Theme,NA,NA,Yes,Yes,No,NA,1,Normal,1000,2000,500,Green,Yellow,2x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,living room,party,Turkey Day,None,SmallGoods,Seasonal Decor,1.6.0,EB8wT9EanbSmytPCE
Turkey Day table setting,Fall harvest,Theme,NA,NA,Yes,Yes,No,NA,2,Normal,1700,4000,1000,Orange,White,1x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,kitchen,party,Turkey Day,None,None,Seasonal Decor,1.6.0,XtzcbkYQukSgBXpDz
Turkey Day table setting,Spring blooming,Theme,NA,NA,Yes,Yes,No,NA,2,Normal,1700,4000,1000,Green,White,1x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,kitchen,party,Turkey Day,None,None,Seasonal Decor,1.6.0,j9obvfETN4pPPrRiR
Turkey Day wheat decor,Fall harvest,Theme,NA,NA,Yes,Yes,No,NA,1,Normal,1000,800,200,Brown,Beige,1x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,party,None,Turkey Day,None,None,Seasonal Decor,1.6.0,Frq4aoTYJeM3Be4Hj
Turkey Day wheat decor,Spring blooming,Theme,NA,NA,Yes,Yes,No,NA,1,Normal,1000,800,200,Yellow,Green,1x1,No,NA,NA,Crafting; Nook's Cranny; Franklin,Turkey Day; Turkey Day (days after),Yes,231,party,None,Turkey Day,None,None,Seasonal Decor,1.6.0,wtxtndqWaLPsnq4DD
turnip salad,NA,NA,NA,NA,Yes,No,No,NA,NA,None,NA,NFS,680,White,Black,1x1,No,NA,NA,Cooking,NA,NA,103,party,restaurant,None,None,Food,DishFood,2.0.0,2bHTzLvzvXgtkLMRE
TV with VCR,Silver,Color,Sporting event,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Gray,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,oBKkXthJ7jWmSiAGE
TV with VCR,Silver,Color,Sci-fi movie,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Gray,Black,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,6B9sWSMvh8esqh53u
TV with VCR,Silver,Color,Music video,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Gray,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,zB65XK2GABwgmeZqe
TV with VCR,Silver,Color,Cartoon,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Gray,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,7MAdcMbzqr7m5dPb7
TV with VCR,Black,Color,Sporting event,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Black,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,Bt26hyySh7BDmy99S
TV with VCR,Black,Color,Sci-fi movie,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Black,Black,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,m4TopaNgpEbRHE3M8
TV with VCR,Black,Color,Music video,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Black,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,pGqcJHdnWdFguL4zS
TV with VCR,Black,Color,Cartoon,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Black,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,aYF4bKJACwpfNmxjR
TV with VCR,Red,Color,Sporting event,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Red,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,tEB2QzmL42FypvM5T
TV with VCR,Red,Color,Sci-fi movie,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Red,Black,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,NKevS2K3SNCk9gZLa
TV with VCR,Red,Color,Music video,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Red,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,mkXRrwushbRoN22NE
TV with VCR,Red,Color,Cartoon,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Red,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,38jnKCzZQhRX6wZyN
TV with VCR,Blue,Color,Sporting event,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Blue,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,pxKWc46DBkx686vQp
TV with VCR,Blue,Color,Sci-fi movie,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Blue,Black,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,qq5FRhSqtGwoWRiwj
TV with VCR,Blue,Color,Music video,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Blue,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,FGpBMvPZK7pFMYzkf
TV with VCR,Blue,Color,Cartoon,Video,No,No,Yes,Default,2,Normal,1700,3800,950,Blue,Colorful,1x1,Yes,3400,Poki,Nook's Cranny; HHP Office,NA,NA,103,living room,retro,None,None,TV,TV,2.0.0,rqoGbATK7YiRCzyRr
twelve-grape dish,NA,NA,NA,NA,No,No,No,NA,NA,None,NA,1200,300,Green,White,1x1,No,NA,NA,Nook Shopping Seasonal,Nochevieja,Yes,201,living room,party,None,None,Food,DishFood,1.6.0,X6vdz2Y2NmKphwrwg
typewriter,Black,Color,NA,NA,No,No,No,NA,NA,None,1000,2000,500,Black,Yellow,1x1,No,1800,Poki,Nook's Cranny,NA,NA,103,den,retro,None,None,None,Study,1.0.0,p69dScLzsesd4w5CD
typewriter,Blue,Color,NA,NA,No,No,No,NA,NA,None,1000,2000,500,Blue,Gray,1x1,No,1800,Poki,Nook's Cranny,NA,NA,103,den,retro,None,None,None,Study,1.0.0,AdDGSKZp9By2wT8Z8
typewriter,Brown,Color,NA,NA,No,No,No,NA,NA,None,1000,2000,500,Brown,Yellow,1x1,No,1800,Poki,Nook's Cranny,NA,NA,103,den,retro,None,None,None,Study,1.0.0,u4WkAgnTHZuhzwhRs
typewriter,Green,Color,NA,NA,No,No,No,NA,NA,None,1000,2000,500,Green,Gray,1x1,No,1800,Poki,Nook's Cranny,NA,NA,103,den,retro,None,None,None,Study,1.0.0,5RMhaFjGGJoSuxyDk
typewriter,Gold,Color,NA,NA,No,No,No,NA,NA,None,1000,2000,500,Yellow,Gray,1x1,No,1800,Poki,Nook's Cranny,NA,NA,103,den,retro,None,None,None,Study,1.0.0,45ttR58ZLzEn5vPp6
typewriter,Silver,Color,NA,NA,No,No,No,NA,NA,None,1000,2000,500,White,Aqua,1x1,No,1800,Poki,Nook's Cranny,NA,NA,103,den,retro,None,None,None,Study,1.0.0,7LBxvw6S2KZejksCJ
ukulele,Natural,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,600,Beige,Brown,1x1,No,NA,NA,Crafting,NA,NA,103,ocean,resort,None,None,MusicalInstrument,Musical Instrument,1.0.0,fDCGyMzQHKvuBqGaT
ukulele,Brown,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,600,Brown,Brown,1x1,No,NA,NA,Crafting,NA,NA,103,ocean,resort,None,None,MusicalInstrument,Musical Instrument,1.0.0,GGrfztK8qH2upYCTR
ukulele,White,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,600,White,Beige,1x1,No,NA,NA,Crafting,NA,NA,103,ocean,resort,None,None,MusicalInstrument,Musical Instrument,1.0.0,iw5FpysH2suXTDnRn
ukulele,Ocean blue,Color,NA,NA,Yes,Yes,No,NA,1,Normal,1000,NFS,600,Blue,Black,1x1,No,NA,NA,Crafting,NA,NA,103,ocean,resort,None,None,MusicalInstrument,Musical Instrument,1.0.0,H3Gt2aNoQcsZAgo8c
unfinished puzzle,NA,NA,Sunset,Puzzle image,No,No,Yes,Default; Custom; Sable,1,Normal,1000,290,72,Yellow,Purple,1x1,No,260,Poki,Nook's Cranny,NA,NA,103,child's room,None,None,None,None,Toy,1.0.0,kFd2FXJnYhaK762po
