Name,Variation,Body Title,Pattern,Pattern Title,DIY,Body Customize,Pattern Customize,Pattern Customize Options,Cyrus Customize Price,Buy,Sell,Color 1,Color 2,Size,Surface,Exchange Price,Exchange Currency,Source,Season/Event,Season/Event Exclusive,HHA Base Points,HHA Concept 1,HHA Concept 2,HHA Series,HHA Set,HHA Category,Interact,Tag,Outdoor,Speaker Type,Lighting Type,Catalog,Version Added
wooden simple bed,Light wood,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Beige,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,White wood,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,White,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,White wood,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,White,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,White wood,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,White,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,White wood,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,White,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Cherry wood,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Orange,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Cherry wood,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Orange,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Cherry wood,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Orange,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Cherry wood,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Orange,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Dark wood,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Brown,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Dark wood,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Brown,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Dark wood,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Brown,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Dark wood,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Brown,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Black,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Black,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Black,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Black,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Black,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Black,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Black,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Black,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Green,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Green,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Green,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Green,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Green,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Green,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Green,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Green,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Blue,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Blue,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Blue,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Blue,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Blue,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Blue,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Blue,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Blue,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Pink wood,Paint color,Orange,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Pink,Orange,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Pink wood,Paint color,Pink,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Pink,Pink,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Pink wood,Paint color,Blue,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Pink,Aqua,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden simple bed,Pink wood,Paint color,Green,Bedding,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,2160,Pink,Green,2x1,No,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Bed,Bed,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Light wood,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Beige,Beige,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Light wood,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Beige,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Light wood,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Beige,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Light wood,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Beige,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Light wood,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Beige,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,White wood,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,White,White,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,White wood,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,White,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,White wood,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,White,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,White wood,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,White,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,White wood,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,White,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Cherry wood,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Orange,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Cherry wood,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Orange,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Cherry wood,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Orange,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Cherry wood,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Orange,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Cherry wood,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Orange,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Dark wood,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Brown,Brown,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Dark wood,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Brown,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Dark wood,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Brown,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Dark wood,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Brown,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Dark wood,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Brown,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Black,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Black,Black,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Black,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Black,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Black,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Black,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Black,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Black,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Black,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Black,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Green,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Green,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Green,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Green,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Green,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Green,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Green,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Green,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Green,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Green,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Blue,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Blue,Blue,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Blue,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Blue,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Blue,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Blue,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Blue,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Blue,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Blue,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Blue,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Pink wood,Paint color,None,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Pink,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Pink wood,Paint color,Orange,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Pink,Orange,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Pink wood,Paint color,Pink,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Pink,Pink,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Pink wood,Paint color,Blue,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Pink,Aqua,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden stool,Pink wood,Paint color,Green,Seat,Yes,Yes,Yes,Default; Custom; Sable,1700,NFS,480,Pink,Green,1x1,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,Chair,Chair,No,Does not play music,No lighting,Not for sale,1.0.0
wooden storage shed,Brown,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Brown,Green,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Ivory,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,White,Brown,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Green,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Green,Black,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Blue,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Aqua,Brown,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Red,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Red,Green,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Dark brown,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Brown,Black,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Ash,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Gray,Aqua,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden storage shed,Black,Color,NA,NA,Yes,Yes,No,NA,5200,NFS,18300,Black,Black,1x1,No,NA,NA,Crafting,NA,NA,151,garden,school,None,None,None,Storage,Chest,Yes,Does not play music,No lighting,Not for sale,2.0.0
wooden table,Light wood,Paint color,None,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,1800,Beige,Beige,2x2,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden table,Light wood,Paint color,Orange,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,1800,Beige,Orange,2x2,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden table,Light wood,Paint color,Pink,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,1800,Beige,Pink,2x2,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden table,Light wood,Paint color,Blue,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,1800,Beige,Blue,2x2,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
wooden table,Light wood,Paint color,Green,Tablecloth,Yes,Yes,Yes,Default; Custom; Sable,3100,NFS,1800,Beige,Green,2x2,Yes,NA,NA,Crafting,NA,NA,103,child's room,living room,wooden,None,None,No,Table,No,Does not play music,No lighting,Not for sale,1.0.0
